2017	1	4	23	6	7.381	48.325	-129.318	2.991	1.502	31.943	0.006	0.000	508440
2017	1	4	23	6	51.087	47.975	-129.090	1.998	0.704	0.895	0.833	0.000	508442
2017	1	4	23	7	0.303	47.984	-129.096	2.631	0.842	1.380	1.118	0.000	508443
2017	1	4	23	7	10.169	47.977	-129.093	1.768	0.713	0.951	0.905	0.000	508444
2017	1	5	1	8	35.865	47.931	-129.074	1.990	1.353	0.474	0.006	0.000	508445
2017	1	5	1	10	53.579	47.932	-129.071	1.990	0.381	1.001	0.006	0.000	508446
2017	1	5	1	12	35.549	47.928	-129.073	1.990	0.300	0.884	0.006	0.000	508447
2017	1	5	1	13	29.539	47.928	-129.072	1.990	0.330	1.240	0.006	0.000	508448
2017	1	5	1	26	0.558	47.936	-129.083	1.990	0.344	1.337	0.006	0.000	508449
2017	1	5	1	39	58.491	47.938	-129.079	0.183	0.792	0.353	0.144	0.000	508450
2017	1	5	2	20	13.185	47.916	-129.075	1.990	0.598	0.571	0.006	0.000	508451
2017	1	5	3	4	59.655	47.930	-129.071	1.990	0.978	0.942	0.006	0.000	508453
2017	1	5	3	5	20.998	47.924	-129.065	2.990	0.599	1.304	0.006	0.000	508454
2017	1	5	3	6	9.144	47.927	-129.070	1.990	1.160	0.559	0.006	0.000	508455
2017	1	5	3	12	3.436	47.952	-129.225	2.990	0.504	8.809	0.006	0.000	508456
2017	1	5	3	15	47.218	47.915	-129.070	2.990	0.806	0.647	0.006	0.000	508457
2017	1	5	3	52	16.275	47.932	-129.071	1.991	0.707	0.700	0.006	0.000	508458
2017	1	5	4	19	28.979	47.962	-129.155	2.991	0.483	1.731	0.006	0.000	508461
2017	1	5	4	25	55.289	47.923	-129.072	2.990	0.392	1.087	0.006	0.000	508462
2017	1	5	4	44	27.695	47.935	-129.098	3.551	0.780	1.620	0.885	0.000	508463
2017	1	5	4	54	18.657	47.932	-129.087	1.991	0.293	1.496	0.006	0.000	508464
2017	1	5	5	16	48.713	47.930	-129.073	2.990	0.448	0.895	0.006	0.000	508465
2017	1	5	5	27	14.427	47.929	-129.077	2.990	0.495	1.040	0.006	0.000	508466
2017	1	5	5	27	50.795	47.960	-129.096	0.568	0.289	0.633	0.956	0.000	508467
2017	1	5	6	30	22.704	47.974	-129.096	0.589	0.543	0.871	0.825	0.000	508468
2017	1	5	7	7	46.288	47.939	-129.425	2.990	1.003	22.509	0.006	0.000	508469
2017	1	5	7	9	39.076	47.927	-129.071	1.990	0.471	0.873	0.006	0.000	508470
2017	1	5	7	13	32.946	47.932	-129.076	1.990	0.815	0.946	0.006	0.000	508471
2017	1	5	8	6	37.558	47.959	-129.097	1.703	0.476	0.366	0.867	0.000	508473
2017	1	5	8	24	9.140	47.930	-129.073	2.990	1.048	0.540	0.006	0.000	508474
2017	1	5	9	59	11.908	47.945	-129.099	2.257	0.311	0.549	0.594	0.000	508477
2017	1	5	12	16	6.672	48.065	-128.768	2.990	1.300	15.762	0.006	0.000	508479
